993859:{date_stamp=-4327, umbrella=2425, payload=........, name=4rvcje2117o2akqhsosouz401lnbljlf9id8dcyg, time=81169001, id=0l0erz78oa6qanncnrp7gaj3xlicd0kt, value=96482}
995214:{date_stamp=-17312, umbrella=8835, payload=........, name=yik28bulamjirfsqe8bdv9uz2l9ymofhxd12gi87, time=43269426, id=594uyj9teayrknsmqmiet4mdnvwx8miv, value=25955}
995215:{date_stamp=-22753, umbrella=1864, payload=........, name=8ndfcl785v8gu17ipqgzosvfg0ys83b8vsutewik, time=14833044, id=zkjthclgqxwuxk4b35mw49q12e87aaid, value=38131}
995216:{date_stamp=-641, umbrella=4893, payload=........, name=797hgfovhpozh8w14uagyyyen9n363udk2mrtoo1, time=33743691, id=lkdi97jf9r0ifdb11x5gpkt7sr6bbudf, value=96417}
995217:{date_stamp=-3980, umbrella=5368, payload=........, name=5o2fo1jxhgwtcw63u0iwlfmc7ejqxqgh0z4j7o3r, time=64003606, id=0iwmqiyqpoglvbrfm6xp22ltunl6fn3q, value=51521}
995218:{date_stamp=-16565, umbrella=1618, payload=........, name=4oec4if2eynwqliwf9j9q0686xsbnm7e8la4xn46, time=20433696, id=jgxbt7m0j2emlv9pwaeva9xk58she4jj, value=10300}
995219:{date_stamp=1226, umbrella=6517, payload=........, name=0o1a1xiz9doruz5ibqqp0jfrujf0eqepr8lg1nf8, time=55780338, id=dz7ioexgbi99qqx7l6c4c4f4ztkcxwvc, value=99384}
995220:{date_stamp=-23192, umbrella=3880, payload=........, name=5d65b2leljieds3vhl9kaj39x5ns6eaq55k9pycq, time=20460209, id=7w7u30kfp6nj0mtupgeyru8qah6xj6fk, value=74260}
995221:{date_stamp=-22168, umbrella=5230, payload=........, name=un60u80pc5r9kmtdou80xyaerlftlnh8qpo5hjel, time=80083115, id=eyr8scaer3pfiovi3bv7h6wxh6255joh, value=43361}
995222:{date_stamp=-22059, umbrella=2777, payload=........, name=dz0sqjhcffffrb59nt6vmyxny2t6f91payywxelg, time=22358255, id=4ualssmd1ehevxapsdautgbpw3n3en9k, value=91636}
995223:{date_stamp=3431, umbrella=6389, payload=........, name=qam0oe1j7ouho5fbu6l5hg8em5q6ahtqzt1ox0op, time=66905638, id=zfpli7trlyy8u0di7o2f02331xltprp9, value=65614}
995224:{date_stamp=-17998, umbrella=4385, payload=........, name=nc6ym3b9x6pbnqxckvuhagqdaazghini4miixqbf, time=36870917, id=w3vxjjetbyccv0339zwjxejzp8ghba8w, value=68792}
995225:{date_stamp=11909, umbrella=9670, payload=........, name=pqmpubavh777yj4j03ykscjrampzv09ltlohyyna, time=56951406, id=7ygg46m99sfdt9v85ikqszql570frkbz, value=12558}
995226:{date_stamp=6145, umbrella=7949, payload=........, name=ursbz01wg58ijded2krcjfer2e5xyo3anoq3tvjm, time=24436553, id=4caf3i5yo4cm9nj4t71z3j9kjs0ro5w6, value=15490}
995227:{date_stamp=-22023, umbrella=7642, payload=........, name=342b8zw30srm5zoam5gaz5rs4glo7ewkqi1l36kr, time=30405826, id=5t69omaysex4df0upzlqwa2qy1llm6r4, value=57462}
995228:{date_stamp=-4615, umbrella=6975, payload=........, name=e4djheojbjsyophsgwzotwdof2sgn5ftter6fr8d, time=16034358, id=f2tubtuw30i894a25jkv9vkxx6nkythr, value=47750}
995229:{date_stamp=-21495, umbrella=5818, payload=........, name=rj5h3rxjxkgpduaxaf8eiv66aaaw4uvzpvwlk0ly, time=31364124, id=0z4aslrsgal4cu3p4kjtq1r1lvy8zjdy, value=10295}
995230:{date_stamp=10812, umbrella=6039, payload=........, name=czw82afylv6pn4f3p8nknx5je8v5dd5rmglu59q4, time=71549617, id=bfoz2c6pxs8cbvu5ksro5oz80g7vytz6, value=53759}
995231:{date_stamp=15076, umbrella=8455, payload=........, name=6394sunnbs74fy37bq3ui0607wgjepqng36o0zng, time=36016666, id=djweijeo1if0cjj4qn5374asljjaezbh, value=97651}
995232:{date_stamp=-10995, umbrella=608, payload=........, name=zzk6knm27e45iymsij0gnnb79dsbrwnlxy13299l, time=72758169, id=6oavgp8tv1wlem6b4tehhl085yeutpt2, value=48044}
995233:{date_stamp=1835, umbrella=2107, payload=........, name=snwa8670nauzzjuk4a74daad8ubart0kdlft2jw1, time=24068526, id=3vc6p0h8fv3zosby39usl9qpdr6ywwbm, value=95409}
995234:{date_stamp=-17746, umbrella=5581, payload=........, name=hl7laa0prvmxknco7rpthxezrgidgnbhm97lr0he, time=19138589, id=4iklc516mrkxy06iq9p2ab9735lu92q4, value=17749}
995235:{date_stamp=-17099, umbrella=2739, payload=........, name=4vxna6nzuxwymbds2n8ky85scyx4jeofmtrsewd0, time=62441556, id=cgy9jn9gxh6kx1udjkgy0uk3i6tpwy6m, value=54838}
995236:{date_stamp=15642, umbrella=9477, payload=........, name=fifx7mrdcuowr11hdqy5mq509mkdq14yrkhug315, time=37260701, id=oh0r49wjehhmz4zfxxc6d7likjc02cdz, value=84331}
995237:{date_stamp=10038, umbrella=189, payload=........, name=njfl97yc6wj8m9ijberz74vnbo6vrmrxlkpgyd3i, time=39952912, id=jzb8z4cfxdoxl0hhp40dvpheimhviun8, value=70874}
995238:{date_stamp=-5684, umbrella=9713, payload=........, name=gzsp1z17t1blrvto977tgalq0bb0sz56q6r0m0f4, time=16316537, id=8is3jqcqqqkb46wva1mp7xbe4e6oqnfz, value=71579}
995239:{date_stamp=-2192, umbrella=3488, payload=........, name=anovocjbv3htqqld5c5hewjetg7wi0etuwmi5t7m, time=80552859, id=5p3ju3cxw3f8mkyqudh2fy8xp35vqoix, value=77846}
995240:{date_stamp=4130, umbrella=6825, payload=........, name=px16ievbipkxpptikh9la37ibt12k22dfl6nj0f5, time=79941546, id=9m9hv4e1hxh1nldrftyez02ngn58npxf, value=10803}
995241:{date_stamp=-4814, umbrella=4039, payload=........, name=zdog8c9ip6f69y9mxmuwkfuobjmmwz280aixfdn2, time=55975114, id=1kz1tb6ojd3mgnxamxs1kjjohdgsp91x, value=99675}
995242:{date_stamp=3037, umbrella=6069, payload=........, name=3tsl0pqadtzixo0d85v574t791lu4m4ifx2qm738, time=28844001, id=qbghf3kvu93pfwk64cbo2w2c2mwy6k40, value=44492}
995243:{date_stamp=-2424, umbrella=613, payload=........, name=1n4kdq7ul3ae0wcbott8vpcrf8rebhyeh6rt7jf7, time=70887506, id=q4j5tzm5uipmiup4sx5ggpt9q430ex24, value=89016}
995244:{date_stamp=8155, umbrella=3136, payload=........, name=jeqqtd3quo4753jhn0a9ilfd6pezu9ivk20img8o, time=61943526, id=tuwumzjcw5ynv54usp2e41acw9qr0o9o, value=5865}
995245:{date_stamp=-3981, umbrella=6292, payload=........, name=942f1zvrtadzqqcj8ju2iocu7kvt6as52cg5wgsg, time=71173621, id=r4vzhcv5tvwfvpyqkskfcietzk124odq, value=14141}
995246:{date_stamp=15491, umbrella=3059, payload=........, name=cvofwqjw5069nsno3wgeeboo207ud6vn7xn0f8ch, time=16253840, id=qynxzzkfrziwwtosomkanp715tgvu5v7, value=85906}
995247:{date_stamp=-2378, umbrella=3596, payload=........, name=31kazvep86mi9mb1nj4z7imb5oct2naapd3499z6, time=45319207, id=w3zrjd6tqrrvmo563je8zk0m21jtkxgd, value=9209}
995248:{date_stamp=11637, umbrella=2504, payload=........, name=pdws8qrmxvw8d36olz30z2eaeuj1q6o7t97zpbwb, time=32499139, id=mmybrq1hblcpzqg3s1hzn72q5lh6mb6c, value=93222}
995249:{date_stamp=2841, umbrella=3060, payload=........, name=lxm4xlodju9zrprhmzkjo2b26t17pu19pldcgc66, time=10648721, id=0pyjcxsa2wd5dy4u0fhpeos5bpw7zy7t, value=29132}
995250:{date_stamp=4040, umbrella=9360, payload=........, name=dvc5aog6rrqttltqfy8bxuzsns0zwjovkmcy5crl, time=18908964, id=qsu4k7le8338cj3zct6waasd93bgps3k, value=23575}
995251:{date_stamp=-15926, umbrella=3101, payload=........, name=sm9s3qdxqbfoxy0z9qpadsnesr1gdvrnbd6uf27i, time=85566105, id=weulz1xgv4u5r59h5vyomynbh8yko7sm, value=69051}
995252:{date_stamp=-2696, umbrella=3596, payload=........, name=2ztmmbsrzqrf3ga1ddcjpx68n7ux7u1sdvg5f6ta, time=2810955, id=7z2l9deuq2r3dvcf82gx9wpgocgjerce, value=12896}
995253:{date_stamp=-1711, umbrella=6458, payload=........, name=dlkgjchxb51192ch8zwj2tnrbyumautmted716ss, time=40703731, id=th7834w5r2osalak22jyrnwd72ocpx7j, value=17863}
995254:{date_stamp=-20484, umbrella=378, payload=........, name=szvnqjxk7876g5innl5aecla8w8xdson9wamlrcf, time=13222321, id=fvcoidjrzd5mimgdbam6yd9aztxbn6kq, value=28484}
995255:{date_stamp=-6679, umbrella=8531, payload=........, name=i14pfhchg1xn29g142pog34swszro2z46ltn1k7i, time=55950576, id=ofe89i2808rvrq02t4x68e1hndzm1pgq, value=5529}
995256:{date_stamp=15468, umbrella=1294, payload=........, name=gmo29ypvcgocsqvr7f0jt4p0n801f52nxx9ly9t4, time=57556984, id=4vhwee2p7knm2ywe8l7mhh8ilk079sa3, value=71595}
995257:{date_stamp=-12883, umbrella=9678, payload=........, name=rr4t1fha5wsgtu2bdeqq40wptvkb9kxyvw7tpdzj, time=81562549, id=tmzjdlp1xv4g77pf6n5osa5lx7iivw6y, value=42351}
995258:{date_stamp=18060, umbrella=9119, payload=........, name=ax5w76dvjy3ypm313ul92iwv3eenfm4bmeiakpso, time=14969351, id=q2l3qhpxjo5ahdydn7d9conoea90n9ar, value=77713}
995259:{date_stamp=-17237, umbrella=664, payload=........, name=flu6jm0geziytpk2kzlj06sxho44zr1bqclcdk9j, time=19405636, id=0fre0ty72pblx34c6onl1iwn5qnlnwez, value=16745}
995260:{date_stamp=-728, umbrella=2829, payload=........, name=u7mif25gh2jb7havsr0d5x8ia8rfjpffrk57u6if, time=20025991, id=zeroj3z8j3wcpulalikmk2gir3xigy9g, value=47186}
995261:{date_stamp=-3677, umbrella=5724, payload=........, name=bm0g2irwh9tt9cpzkraxxraxg8fcj1z8d5u8gn38, time=50010564, id=mmt9ld0nkjxk4ncqnyxhk59eb0cwvtfg, value=95611}
995262:{date_stamp=-15564, umbrella=3868, payload=........, name=5g93j8lfxr91twy3v6125k79okgnmutz163jlo1t, time=67127996, id=cwi872icqmlyevph7dur2chu7h6v2lzr, value=31313}
995263:{date_stamp=4191, umbrella=748, payload=........, name=lw1m5j79l9jcnjn6nqz6c5oz5yfelbgxw8t8b8w2, time=73254754, id=r26rz93ya1l0mi5orjxu4635dhyh952t, value=71988}
995264:{date_stamp=-12615, umbrella=7219, payload=........, name=2ejjrla6odl1rr8pdfygyz8kqik7o4svn1kenn15, time=18640361, id=s2v2sya1o2qmaglzwhxc98a1mk691jdh, value=47667}
995265:{date_stamp=-5141, umbrella=8800, payload=........, name=f5d9w0rtdbexo4s315vo9d7ru4cj5498zh6qs4tw, time=5895134, id=qopx22plxj4zqv91hk0nj6z7h2dkjgxq, value=20655}
995266:{date_stamp=-16069, umbrella=3742, payload=........, name=1cgdcqzull8o4m0p63gz6hkxmehbn3l9z498860s, time=6544309, id=o52qubs4y4y71u3nh63dpzql2xyngxkf, value=2519}
995267:{date_stamp=7011, umbrella=1896, payload=........, name=goba6yiasyijl24rdb5ygkmy2prk9lpgxn2hs29c, time=73357017, id=f7u3j6y6n3opj9s5htld88h0u2dy9bir, value=23233}
995268:{date_stamp=-7066, umbrella=4136, payload=........, name=79uhcjutdvj1o0vxtg4ldc47j53pezi4qn02eyia, time=12725812, id=nnp3c32b8k8xwt0ydwaxxjp12ofgnau1, value=54534}
995269:{date_stamp=-13917, umbrella=9353, payload=........, name=7e3qgr15b5ut2eta5jtlhz1hx1skb0279uhlx3pp, time=33085444, id=k4ra8u54er8e9vka0ymsciz8tlfj3frd, value=62839}
995270:{date_stamp=-9403, umbrella=4917, payload=........, name=cs85g3ccegdelnkypdxfs57w09edgntjy8u6t4g2, time=5802056, id=oyr2mdi1x8kjfju2mxld8yzpl160rsxi, value=75944}
995271:{date_stamp=11145, umbrella=3304, payload=........, name=28l3alcbi68zl3kvzz6ynydyq3mpjm8ndeqg797b, time=13469790, id=fip85rrs61wdj7wulo1cy4asqkn859ad, value=70980}
995272:{date_stamp=-23890, umbrella=2608, payload=........, name=pdv75ejz6x2pnmnmgz7otk12f3vwk0tnc82wywow, time=22059764, id=aue9jwtgiv2lk7jcdtvqe929zmhwdtu6, value=51896}
995273:{date_stamp=-14728, umbrella=8416, payload=........, name=pjeanh7kjcsyc5pltf870hpiwlc9gbraf6o9v3o9, time=17408902, id=wq0acknghw5atjwor162lrjsmyizg1hr, value=30367}
995274:{date_stamp=-12872, umbrella=3395, payload=........, name=xlrzbpbcgz9nt4nuutvg70q1nrjyz82qunrsoit7, time=84653779, id=n3yk072ve5nskofxd7s5dg6i9914454g, value=10569}
995275:{date_stamp=3400, umbrella=4854, payload=........, name=wzpz3t5p370s1wd3blt227t4z6zrd3ctu0iiypqi, time=46831305, id=njt2h5lquc40u751o81dmb71vnjoti5h, value=77774}
995276:{date_stamp=5261, umbrella=5164, payload=........, name=2q76eyndh7ivzjtgmz6cuoei4llbcxn77bsg37z7, time=52858735, id=9dcx7xuv2019ye0hxb86lznnp8bnaaph, value=5909}
995277:{date_stamp=-17595, umbrella=6857, payload=........, name=vzyovv8v6p91dp95jghogrny3khlp0g7eheoicik, time=2285313, id=lgpavvvzk0d50vx4zz3pn6wmkf4physz, value=61056}
995278:{date_stamp=10817, umbrella=3747, payload=........, name=yetd0mwuukuzch5jvv6ij8ayp53jg9kpf3ynk61x, time=25885436, id=bt0pudn7bbwlyop763woi66c1gp25k7q, value=8624}
995279:{date_stamp=-1519, umbrella=1286, payload=........, name=me3mj0k3ayuegkne3nvfnna8uks0b23tjataudlz, time=47552273, id=6tsvbl3kank4o6dlq7dcmwrs9ktif702, value=12935}
995280:{date_stamp=-18598, umbrella=927, payload=........, name=yk8ckipl7cb2jdxply5fnu8190miok8tg04y2j1o, time=46417920, id=dbsucv1fi365v2pmq4h398uib9qdyr3b, value=47538}
995281:{date_stamp=-6250, umbrella=4044, payload=........, name=42yer29ax8cdu5z5vzyji0s20ufr1y97o7eh326q, time=79773712, id=cq2dfj2b8h0wvknxchmt9h5rtjeofh5t, value=73466}
995282:{date_stamp=17363, umbrella=3825, payload=........, name=whv37mb5c6yq5lcrjcpysboy5bkfr71ndppa3jju, time=78701480, id=xc4ll53wnukho70k9n29xcqs96sh9aub, value=74418}
995283:{date_stamp=-24693, umbrella=8404, payload=........, name=lpcs8jbqw2wycuff0445nf2cga7o54kfc1dnp365, time=6359309, id=8rdr5yytn1uyj8l30curz67fpwbtyvds, value=93090}
995284:{date_stamp=-23530, umbrella=6919, payload=........, name=yqnf0h075v9hmwfod2j60tlr3arrk6zpqwj86dnd, time=81702209, id=mu3rpl0oumhw9n2arj1j37nptg48z56o, value=413}
995285:{date_stamp=-9367, umbrella=727, payload=........, name=hnw97va4mp2itwim0e99aceybnpvkzoe3wl99idj, time=69369670, id=0n1bf5pu131gm4r3sdaami82of0oexzu, value=16597}
995286:{date_stamp=5975, umbrella=7129, payload=........, name=dmxd72944pu64f67vgnf80e2nof4kd91dp9hjz18, time=19778675, id=50fvper75qjtzg271jjn7lc8muoi1knx, value=50958}
995287:{date_stamp=-22757, umbrella=5160, payload=........, name=a6c2738s3s3e8kk1662ihkqxe88j9oqxcuy7dryi, time=13978654, id=cun848py0469nsji56yhzuceeqak5wqy, value=77694}
995288:{date_stamp=11106, umbrella=926, payload=........, name=bkygnoi54x8eg1jtda3d1oonmvur96l96ejmjzu8, time=63620426, id=kb3xvs5pyw0jjt2511rdqazpaam9ji01, value=48038}
995289:{date_stamp=-7395, umbrella=4931, payload=........, name=y4lke0dt8g2a1j2a0jqscqovgr66h44050w0de89, time=41473109, id=hev2qs121c2zd0zpnt1j6xha7iceca8c, value=74348}
995290:{date_stamp=-9343, umbrella=4687, payload=........, name=rf6zljk6pgjnlhreho6kfzk8ry803n13pt97bfsu, time=59690769, id=lxzo30dbvnsgcksj8hz13j310dygu2ec, value=91141}
995291:{date_stamp=-19480, umbrella=4090, payload=........, name=ksdi5m7tia3xpm2qpxofesldzy7eggrfv1us8xqa, time=61722225, id=elgqmvy46m4fo9am5cyoeiq1c2vdud7j, value=78130}
995292:{date_stamp=7396, umbrella=68, payload=........, name=8zfgwew7dzqgf55u3ue9zjgbldekbq1tu4i61vuj, time=84607828, id=3hbfrqyg7hq76ztlg0bgl5qbc3s6k0f4, value=21023}
995293:{date_stamp=15911, umbrella=3500, payload=........, name=rrkw9qd8iae792m42yoefpgtyg8x9f15puncrr2w, time=12939818, id=6bstgp06so0wtaud0dqtszrvyw2pjnv6, value=76497}
995294:{date_stamp=7643, umbrella=3651, payload=........, name=2w189ylstwlpu2w8eh64s95sv6b8d7cd69ga8k6u, time=58538524, id=e1upsv6vmneo3gc8khhm2593x6o9jprv, value=27214}
995295:{date_stamp=8954, umbrella=2156, payload=........, name=hxj9nyzabeib7j96sl6nag7woradpfj9argrxqm5, time=3484562, id=2u1ni5io0i1pscdzvdtdjfike3x3qhf1, value=78273}
995296:{date_stamp=-18683, umbrella=8418, payload=........, name=jj3d1sgfv53tijpyi9s5ykhqk1uvkck9nps5kea0, time=40136600, id=gtsbyw481sz3fiynwznxy9xzstok9xyg, value=50501}
995297:{date_stamp=-10523, umbrella=5314, payload=........, name=8hm8b9u87d4uabvgn8gpr8nigr8myc5qr6z6cw8c, time=82531927, id=ezq3mspk524mzee49ch3vnkdieogmk1m, value=57159}
995298:{date_stamp=5717, umbrella=3984, payload=........, name=6ivk3esvh2a4ts3v9ce8qnnzs2nqawihb763atcm, time=75873810, id=x15fifpx09ra98g7lo5rll5l124xbeoo, value=6801}
995299:{date_stamp=14464, umbrella=4560, payload=........, name=e2wbjx6dc45ul79mb9yr86y2hti9659meyi9ygqw, time=39941989, id=jcpyq12z5jxlmvvdg03i0b4ptgb32hmq, value=90311}
995300:{date_stamp=-23349, umbrella=5879, payload=........, name=zp3397f0w3coppq80pbnhtrtrg3rtya8lhu620ui, time=62869635, id=mdyxsx9x0fscake9ucfekf4wvcglly6q, value=64330}
995301:{date_stamp=-16832, umbrella=251, payload=........, name=zaxe0ua7fa58dv9q94g24vpw2zv4dyi4qb8qkabm, time=77835291, id=u2zuwt1g8nqnlmranb4hsjqsit56j1yk, value=9459}
995302:{date_stamp=3701, umbrella=3956, payload=........, name=f6pj8hpaatrz6kjix96ogcfex336lfpmp6uh2eoi, time=42955339, id=sch7hdjbl60ypcjpy0ksvfvffrn3dfeg, value=84241}
995303:{date_stamp=-16914, umbrella=5083, payload=........, name=iwz16j2vml8fth59sx8gv4alo2bg52j0in8mr76z, time=80831353, id=2s8upng8d4ambo4u2511rfym1ueall7o, value=45987}
995304:{date_stamp=6666, umbrella=2320, payload=........, name=ktdtbpxp93upmc52zvk34qzp4wfk90m7dnpefe3b, time=6834782, id=l3x2oy2vh7d07m1d0npdx0goseg5b6iz, value=83684}
995305:{date_stamp=13918, umbrella=1479, payload=........, name=aj0p8gnse9aimvv5dc0k62plxb316q0ezx0md9h3, time=82144389, id=wpzyg8zne4zmpvk9d5t58r5dnzwk4jcv, value=66846}
995306:{date_stamp=-5109, umbrella=9875, payload=........, name=xttu2xns6t9jqsb8wqoqynjydbv8hiu3kfydl9wd, time=64631235, id=fug6snx4rddyvbop5ksboy6x1dbd1llf, value=83365}
995307:{date_stamp=-24030, umbrella=7077, payload=........, name=0lx14aogzuodl5ebv64a035favrfahtvbhuuxwro, time=47147579, id=4ccv652lfkkgef365m4j6udt4oqkexro, value=20636}
995308:{date_stamp=956, umbrella=4451, payload=........, name=wr71zxxd1c5mz11c288mbudnxyldit6hla3mcblj, time=57968284, id=lqv8n5lqxlcsfhq2j31r5muw56c8hfwg, value=97122}
995309:{date_stamp=3090, umbrella=4997, payload=........, name=r5s2wjjt6nswwamzusgbh1vfe7m1giwsqj9pqtrs, time=26904196, id=n66wm2ibkixbvjfr630h45aaxyokhk6k, value=67863}
995310:{date_stamp=-2202, umbrella=7787, payload=........, name=y2a0k81lgj13ix68pr444yx0fwedpe9y5bdy7zyk, time=48626140, id=sgmpg731qiefmjwxptj8rcskz2zhafus, value=14113}
995311:{date_stamp=17705, umbrella=5024, payload=........, name=7f3tk7akgfy1qw14n7gbug5bj6xuz5jhgauf0qdn, time=62324705, id=ei18o2uchtpdyxk1nv06nag0tklcqo5c, value=46228}
995312:{date_stamp=18221, umbrella=6069, payload=........, name=zicozms6mv7ivmyk60k7u07oxyghbqmtzte34zj9, time=58554110, id=sfryztsdzf1ugmadvsj0yyv458lbyfwq, value=55275}
995313:{date_stamp=-17446, umbrella=7065, payload=........, name=tnv1ib2zs9p005iwmrcc6peacfsp1vsef7fbnhvp, time=34160434, id=fydc9qr1tde6lyifebixx12od5liwodh, value=77755}
995314:{date_stamp=16228, umbrella=8705, payload=........, name=ve8zhfywrgb1n1bu403fp06tthokg9ov2sa4kpd1, time=77963383, id=2swcbxga8g094dsdpf0l5cfferinbvap, value=39744}
995315:{date_stamp=-23211, umbrella=438, payload=........, name=cxx4jq1qe7nuyvaag6jp114mkawsuql5lau4brxm, time=16123635, id=igeyk96wqmxk75cfc27w5q0g4cr8l194, value=76327}
995316:{date_stamp=-9329, umbrella=3595, payload=........, name=kox0tqfy7771ifi3kemw57te5unsf3b2ioub7xtk, time=53267738, id=tve5o26s6zxqxdwmgbp4ius7qnc30t7k, value=66786}
995317:{date_stamp=13106, umbrella=4095, payload=........, name=gggf0qgbgicp1tjr4j3lg1ai3jb4s4xuywjrqea9, time=80707903, id=gw7v1i0dq4lfsxmtbh5982dfdo3226jy, value=79088}
995318:{date_stamp=-7626, umbrella=2553, payload=........, name=4xurp6iveatjg1rwplvvo1umkkaoh7h2zri5i49y, time=28508163, id=96udy1ol647mltnshol2thgqqh1me581, value=20114}
995319:{date_stamp=-9420, umbrella=7082, payload=........, name=3bqyezuaax2c9gb3hh7s975nfz06bzoo9wsfoyop, time=69559051, id=uy87w1u1msogtmpjcb3x1es1zks9pu1l, value=8849}
995320:{date_stamp=-7815, umbrella=1893, payload=........, name=aywwn6dnxeyfkvu87extgl3zh88n3drg3i2e4y0d, time=3606335, id=0fg0et2dy0nrjldp5n7qc5fs2jjjx69e, value=94615}
995321:{date_stamp=-4318, umbrella=2895, payload=........, name=ftd0a18pbz8uy0peqx2db7iyy2fntp9uc2gntk51, time=44588702, id=0u1gjs9j83tw0kq0sl5g49utvabawprk, value=68268}
995322:{date_stamp=-19233, umbrella=8281, payload=........, name=wsnh357ybmmp5xrrexr6eurzocp66u42j1tde0h1, time=5740317, id=0l8c43nevo67oiigr37eltzyzic1kn6x, value=53945}
995323:{date_stamp=-14419, umbrella=5947, payload=........, name=a7eq0mqxl4tu46681wl2grmr4difqzanr22yl5el, time=71159849, id=8od7r9hcothy660txbmry486ezn0jte4, value=80303}
995324:{date_stamp=7739, umbrella=8495, payload=........, name=vrj37tu0a3l2lwyy0atwlc8nu7i4l9k6tza84j0h, time=80528514, id=iod5vj5312ie1kcyw3awky5ljstxpqob, value=78458}
995325:{date_stamp=-9316, umbrella=5460, payload=........, name=odxt2ikmbv1cr69bbickrvnrtccm4be9c3x1xozm, time=9532815, id=gru8orh8bg79asojtbepk0vytc7i03dt, value=81372}
995326:{date_stamp=188, umbrella=9490, payload=........, name=xhy32b8l38mi3ysykjrrnbgwayd2r6yb9g6axb4r, time=24082113, id=g6am8831bpqhpm81cy4t4mdfam4z4jds, value=61193}
995327:{date_stamp=-2277, umbrella=9044, payload=........, name=yzbwoh3y70tat70o2iihzz0aitizons6cme3srwr, time=38144932, id=7jqks40v88bwq4wmzwun4jd1t3zbze0l, value=26029}
995328:{date_stamp=-8779, umbrella=7994, payload=........, name=oez9jjq10qhnrpvk1shxr6rqqfba47pbp3ta7rex, time=46650579, id=qsfn862mpwr31wnwsk513li20j4pseru, value=77730}
995329:{date_stamp=-17364, umbrella=8103, payload=........, name=p1d1vddsmjnj99byexu3pcsxzcg2zvzxn3vl201m, time=33244322, id=hdo9hbn5x9dzgcm5wd53qj8rke4oud08, value=67099}
995330:{date_stamp=6741, umbrella=6096, payload=........, name=4glo2lg8oji2fo4pjij5ob5hc51y2tlq1wb5cwd2, time=33175046, id=lyj1hjq4k5wpxt9xlybn0f07yrwbqhvu, value=91562}
995331:{date_stamp=-15477, umbrella=105, payload=........, name=l4wwpyueovypd7w4o4yvpm34zfhieslm2c68h2ix, time=1113076, id=frodht1w1h4tn11o4p96b5q4lonxht01, value=80765}
995332:{date_stamp=9522, umbrella=7731, payload=........, name=883qubdmxw5buihecwfl7fgt5qqedkf2ngpf3snz, time=18851835, id=awio4blu2ttmrayx3hsb5ltq0mj3j7eg, value=54164}
995333:{date_stamp=-6783, umbrella=1598, payload=........, name=qusq6vjvxtpek3c7uqtzp93i4n3od3zgy9vsfuga, time=26236873, id=6vow1piehxup6zf5glo27xb2xthx2d8f, value=49180}
995334:{date_stamp=-22670, umbrella=5341, payload=........, name=v3oqbabtvxqja2ic0b9u5sk9ftpw6v4add1xnjlw, time=46420839, id=0k5blw11euoejebv1am7px41nurpz8s1, value=91111}
995335:{date_stamp=9131, umbrella=9587, payload=........, name=rboxe8kou6hejpsul1rla8v3yksi0c7g3vtagvoi, time=47191976, id=b7eqo3sgo2odi4dc762g40x0mihhhjw9, value=63348}
995336:{date_stamp=-22114, umbrella=5753, payload=........, name=6q9522u6cw7i6xudtal4ju6pc4r6k1tfin6o21wr, time=39613518, id=xyv9ogzx3iqwiq2w6ly26acziqrhplxi, value=88100}
995337:{date_stamp=2523, umbrella=137, payload=........, name=01eypy81gdosmp2onueiusg1yj8hr7fmb0z4unio, time=12995953, id=m355nvf0du8guscmb7ffy2qwfi40dbya, value=2179}
995338:{date_stamp=-24968, umbrella=4531, payload=........, name=36ybaf5bg964sg3qn5j33r7a9fz6u02f1rxfj01v, time=86138246, id=1us8m5288apkocxhaq21htc0oi3pl3vf, value=29040}
995339:{date_stamp=13982, umbrella=7547, payload=........, name=dtlwx7zv97fy6ldj6kdj9sj6dtg4hrqbkve0uve5, time=77652650, id=rv8tdw4ozaf8wetb0f1j262xd8owoow8, value=80047}
995340:{date_stamp=-3682, umbrella=909, payload=........, name=orrw38ozsy6bsmgu68011853dpzfjyk76zf1jlaf, time=12055214, id=ywilo0vxoxkte9x1qc50vosrc65algrf, value=465}
995341:{date_stamp=-16648, umbrella=4276, payload=........, name=eb2dfpycsjma6pceucoky1as3p3ko241oqitd0gl, time=36584419, id=dsha1l4iw38y35td87cz9x8nqq1p47pt, value=77861}
995342:{date_stamp=-11456, umbrella=441, payload=........, name=0kjpo90xdfsyvvnpsl6nukd1mnzhvpgptcah5l05, time=70948407, id=zjalt5zibnulddsv5gljjb8wwtsgf4z2, value=8219}
995343:{date_stamp=-23586, umbrella=8099, payload=........, name=snl8akpxtn2v4o8m0pst0ye4isapvzwf4f5wrs41, time=82165564, id=eefb4ykhgrcv94metnv593bt8lf5ojlw, value=85452}
